time_sec,frame,speed_mps,obstacle_ratio,override,brake,collision,roi_lookahead_px,min_obstacle_dist_px
33.400,18491,8.051,0.00000,0,0.000,0,261,
33.450,18492,8.073,0.00000,0,0.000,0,261,
33.500,18493,8.060,0.00000,0,0.000,0,261,
33.550,18494,8.080,0.00000,0,0.000,0,261,
33.600,18495,8.064,0.00000,0,0.000,0,261,
33.650,18496,8.067,0.00000,0,0.000,0,261,
33.700,18497,8.048,0.00000,0,0.000,0,260,
33.750,18498,8.065,0.00000,0,0.000,0,261,
33.800,18499,8.052,0.00000,0,0.000,0,261,
33.850,18500,8.072,0.00000,0,0.000,0,261,
33.900,18501,8.059,0.00000,0,0.000,0,261,
33.950,18502,8.066,0.00000,0,0.000,0,261,
34.000,18503,8.050,0.00000,0,0.000,0,260,
34.050,18504,8.070,0.00000,0,0.000,0,261,
34.100,18505,8.057,0.00000,0,0.000,0,261,
34.150,18506,8.077,0.00000,0,0.000,0,261,
34.200,18507,8.062,0.00000,0,0.000,0,261,
34.250,18508,8.080,0.00000,0,0.000,0,261,
34.300,18509,8.053,0.00000,0,0.000,0,261,
34.350,18510,8.066,0.00000,0,0.000,0,261,
34.400,18511,8.049,0.00000,0,0.000,0,260,
34.450,18512,8.068,0.00000,0,0.000,0,261,
34.500,18513,8.054,0.00000,0,0.000,0,261,
34.550,18514,8.075,0.00000,0,0.000,0,261,
34.600,18515,8.051,0.00000,0,0.000,0,261,
34.650,18516,8.067,0.00000,0,0.000,0,261,
34.700,18517,8.053,0.00000,0,0.000,0,261,
34.750,18518,8.073,0.00000,0,0.000,0,261,
34.800,18519,8.059,0.00000,0,0.000,0,261,
34.850,18520,8.078,0.00000,0,0.000,0,261,
34.900,18521,8.053,0.00000,0,0.000,0,261,
34.950,18522,8.068,0.00000,0,0.000,0,261,
35.000,18523,8.052,0.00000,0,0.000,0,261,
35.050,18524,8.071,0.00000,0,0.000,0,261,
35.100,18525,8.057,0.00000,0,0.000,0,261,
35.150,18526,8.076,0.00000,0,0.000,0,261,
35.200,18527,8.060,0.00000,0,0.000,0,261,
35.250,18528,8.067,0.00000,0,0.000,0,261,
35.300,18529,8.049,0.00000,0,0.000,0,260,
35.350,18530,8.068,0.00000,0,0.000,0,261,
35.400,18531,8.054,0.00000,0,0.000,0,261,
35.450,18532,8.074,0.00000,0,0.000,0,261,
35.500,18533,8.060,0.00000,0,0.000,0,261,
35.550,18534,8.068,0.00000,0,0.000,0,261,
35.600,18535,8.051,0.00000,0,0.000,0,261,
35.650,18536,8.070,0.00000,0,0.000,0,261,
35.700,18537,8.056,0.00000,0,0.000,0,261,
35.750,18538,8.076,0.00000,0,0.000,0,261,
35.800,18539,8.060,0.00000,0,0.000,0,261,
35.850,18540,8.078,0.00000,0,0.000,0,261,
35.900,18541,8.052,0.00000,0,0.000,0,261,
35.950,18542,8.066,0.00000,0,0.000,0,261,
36.000,18543,8.050,0.00000,0,0.000,0,261,
36.050,18544,8.069,0.00000,0,0.000,0,261,
36.100,18545,8.055,0.00000,0,0.000,0,261,
36.150,18546,8.075,0.00000,0,0.000,0,261,
36.200,18547,8.052,0.00000,0,0.000,0,261,
36.250,18548,8.068,0.00000,0,0.000,0,261,
36.300,18549,8.053,0.00000,0,0.000,0,261,
36.350,18550,8.073,0.00000,0,0.000,0,261,
36.400,18551,8.059,0.00000,0,0.000,0,261,
36.450,18552,8.078,0.00000,0,0.000,0,261,
36.500,18553,8.053,0.00000,0,0.000,0,261,
36.550,18554,8.068,0.00000,0,0.000,0,261,
36.600,18555,8.052,0.00000,0,0.000,0,261,
36.650,18556,8.071,0.00000,0,0.000,0,261,
36.700,18557,8.057,0.00000,0,0.000,0,261,
36.750,18558,8.076,0.00000,0,0.000,0,261,
36.800,18559,8.060,0.00000,0,0.000,0,261,
36.850,18560,8.067,0.00000,0,0.000,0,261,
36.900,18561,8.050,0.00000,0,0.000,0,260,
36.950,18562,8.068,0.00000,0,0.000,0,261,
37.000,18563,8.054,0.00000,0,0.000,0,261,
37.050,18564,8.074,0.00000,0,0.000,0,261,
37.100,18565,8.059,0.00000,0,0.000,0,261,
37.150,18566,8.067,0.00000,0,0.000,0,261,
37.200,18567,8.043,0.00000,0,0.000,0,260,
37.250,18568,8.041,0.00000,0,0.000,0,260,
37.300,18569,7.986,0.00000,0,0.000,0,259,
37.350,18570,7.948,0.00000,0,0.000,0,258,
37.400,18571,7.860,0.00000,0,0.000,0,257,
37.450,18572,7.800,0.00000,0,0.000,0,256,
37.500,18573,7.690,0.00000,0,0.000,0,253,
37.550,18574,7.627,0.00000,0,0.000,0,252,
37.600,18575,7.539,0.00000,0,0.000,0,250,
37.650,18576,7.501,0.00000,0,0.000,0,250,
37.700,18577,7.436,0.00000,0,0.000,0,248,
37.750,18578,7.416,0.00000,0,0.000,0,248,
37.800,18579,7.363,0.00000,0,0.000,0,247,
37.850,18580,7.348,0.00000,0,0.000,0,246,
37.900,18581,7.291,0.00000,0,0.000,0,245,
37.950,18582,7.267,0.00000,0,0.000,0,245,
38.000,18583,7.200,0.00000,0,0.000,0,243,
38.050,18584,7.165,0.00000,0,0.000,0,243,
38.100,18585,7.089,0.00000,0,0.000,0,241,
38.150,18586,7.050,0.00000,0,0.000,0,241,
38.200,18587,6.970,0.00000,0,0.000,0,239,
38.250,18588,6.935,0.00000,0,0.000,0,238,
38.300,18589,6.863,0.00000,0,0.000,0,237,
38.350,18590,6.836,0.00000,0,0.000,0,236,
38.400,18591,6.772,0.00000,0,0.000,0,235,
38.450,18592,6.750,0.00000,0,0.000,0,235,
38.500,18593,6.689,0.00000,0,0.000,0,233,
38.550,18594,6.668,0.00000,0,0.000,0,233,
38.600,18595,6.605,0.00000,0,0.000,0,232,
38.650,18596,6.581,0.00000,0,0.000,0,231,
38.700,18597,6.515,0.00000,0,0.000,0,230,
38.750,18598,6.488,0.00000,0,0.000,0,229,
38.800,18599,6.419,0.00000,0,0.000,0,228,
38.850,18600,6.392,0.00000,0,0.000,0,227,
38.900,18601,6.323,0.00000,0,0.000,0,226,
38.950,18602,6.298,0.00000,0,0.000,0,225,
39.000,18603,6.233,0.00000,0,0.000,0,224,
39.050,18604,6.211,0.00000,0,0.000,0,224,
39.100,18605,6.149,0.00000,0,0.000,0,222,
39.150,18606,6.130,0.00000,0,0.000,0,222,
39.200,18607,6.068,0.00000,0,0.000,0,221,
39.250,18608,6.049,0.00000,0,0.000,0,220,
39.300,18609,5.986,0.00000,0,0.000,0,219,
39.350,18610,5.966,0.00000,0,0.000,0,219,
39.400,18611,5.903,0.00000,0,0.000,0,218,
39.450,18612,5.882,0.00000,0,0.000,0,217,
39.500,18613,5.818,0.00000,0,0.000,0,216,
39.550,18614,5.798,0.00000,0,0.000,0,215,
39.600,18615,5.735,0.00000,0,0.000,0,214,
39.650,18616,5.717,0.00000,0,0.000,0,214,
39.700,18617,5.655,0.00000,0,0.000,0,213,
39.750,18618,5.638,0.00000,0,0.000,0,212,
39.800,18619,5.578,0.00000,0,0.000,0,211,
39.850,18620,5.562,0.00000,0,0.000,0,211,
39.900,18621,5.502,0.00000,0,0.000,0,210,
39.950,18622,5.487,0.00000,0,0.000,0,209,
40.000,18623,5.408,0.00000,0,0.000,0,208,
40.050,18624,5.335,0.00000,0,0.000,0,206,
40.100,18625,4.961,0.00000,0,0.000,0,199,
40.150,18626,3.619,0.00000,0,0.000,0,172,
40.200,18627,2.276,0.00000,0,0.000,0,145,
40.250,18628,0.943,0.00000,0,0.000,0,118,
40.300,18629,0.001,0.00000,0,0.000,0,100,
40.350,18630,0.001,0.00000,0,0.000,0,100,
40.400,18631,0.001,0.00000,0,0.000,0,100,
40.450,18632,0.001,0.00000,0,0.000,0,100,
40.500,18633,0.000,0.00000,0,0.000,0,100,
40.550,18634,0.000,0.00000,0,0.000,0,100,
40.600,18635,0.000,0.00000,0,0.000,0,100,
40.650,18636,0.000,0.00000,0,0.000,0,100,
40.700,18637,0.000,0.00000,0,0.000,0,100,
40.750,18638,0.000,0.00000,0,0.000,0,100,
40.800,18639,0.000,0.00000,0,0.000,0,100,
40.850,18640,0.000,0.00000,0,0.000,0,100,
40.900,18641,0.000,0.00000,0,0.000,0,100,
40.950,18642,0.000,0.00000,0,0.000,0,100,
41.000,18643,0.000,0.00000,0,0.000,0,100,
41.050,18644,0.000,0.00000,0,0.000,0,100,
41.100,18645,0.000,0.00000,0,0.000,0,100,
41.150,18646,0.000,0.00000,0,0.000,0,100,
41.200,18647,0.000,0.00000,0,0.000,0,100,
41.250,18648,0.000,0.00000,0,0.000,0,100,
41.300,18649,0.000,0.00000,0,0.000,0,100,
41.350,18650,0.000,0.00000,0,0.000,0,100,
41.400,18651,0.000,0.00000,0,0.000,0,100,
41.450,18652,0.000,0.00000,0,0.000,0,100,
41.500,18653,0.000,0.00000,0,0.000,0,100,
41.550,18654,0.000,0.00000,0,0.000,0,100,
41.600,18655,0.000,0.00000,0,0.000,0,100,
41.650,18656,0.000,0.00000,0,0.000,0,100,
41.700,18657,0.000,0.00000,0,0.000,0,100,
41.750,18658,0.000,0.00000,0,0.000,0,100,
41.800,18659,0.000,0.00000,0,0.000,0,100,
41.850,18660,0.000,0.00000,0,0.000,0,100,
41.900,18661,0.000,0.00000,0,0.000,0,100,
41.950,18662,0.000,0.00000,0,0.000,0,100,
42.000,18663,0.000,0.00000,0,0.000,0,100,
42.050,18664,0.000,0.00000,0,0.000,0,100,
42.100,18665,0.000,0.00000,0,0.000,0,100,
42.150,18666,0.000,0.00000,0,0.000,0,100,
42.200,18667,0.000,0.00000,0,0.000,0,100,
42.250,18668,0.000,0.00000,0,0.000,0,100,
42.300,18669,0.000,0.00000,0,0.000,0,100,
42.350,18670,0.000,0.00000,0,0.000,0,100,
42.400,18671,0.000,0.00000,0,0.000,0,100,
42.450,18672,0.000,0.00000,0,0.000,0,100,
42.500,18673,0.000,0.00000,0,0.000,0,100,
42.550,18674,0.000,0.00000,0,0.000,0,100,
42.600,18675,0.000,0.00000,0,0.000,0,100,
42.650,18676,0.000,0.00000,0,0.000,0,100,
42.700,18677,0.000,0.00000,0,0.000,0,100,
42.750,18678,0.000,0.00000,0,0.000,0,100,
42.800,18679,0.000,0.00000,0,0.000,0,100,
42.850,18680,0.000,0.00000,0,0.000,0,100,
42.900,18681,0.000,0.00000,0,0.000,0,100,
42.950,18682,0.000,0.00000,0,0.000,0,100,
43.000,18683,0.000,0.00000,0,0.000,0,100,
43.050,18684,0.000,0.00000,0,0.000,0,100,
43.100,18685,0.000,0.00000,0,0.000,0,100,
43.150,18686,0.000,0.00000,0,0.000,0,100,
43.200,18687,0.000,0.00000,0,0.000,0,100,
43.250,18688,0.000,0.00000,0,0.000,0,100,
43.300,18689,0.000,0.00000,0,0.000,0,100,
43.350,18690,0.000,0.00000,0,0.000,0,100,
43.400,18691,0.000,0.00000,0,0.000,0,100,
43.450,18692,0.000,0.00000,0,0.000,0,100,
43.500,18693,0.000,0.00000,0,0.000,0,100,
43.550,18694,0.000,0.00000,0,0.000,0,100,
43.600,18695,0.000,0.00000,0,0.000,0,100,
43.650,18696,0.000,0.00000,0,0.000,0,100,
43.700,18697,0.000,0.00000,0,0.000,0,100,
43.750,18698,0.000,0.00000,0,0.000,0,100,
43.800,18699,0.000,0.00000,0,0.000,0,100,
43.850,18700,0.000,0.00000,0,0.000,0,100,
43.900,18701,0.000,0.00000,0,0.000,0,100,
43.950,18702,0.000,0.00000,0,0.000,0,100,
44.000,18703,0.000,0.00000,0,0.000,0,100,
44.050,18704,0.000,0.00000,0,0.000,0,100,
44.100,18705,0.000,0.00000,0,0.000,0,100,
44.150,18706,0.000,0.00000,0,0.000,0,100,
44.200,18707,0.000,0.00000,0,0.000,0,100,
44.250,18708,0.000,0.00000,0,0.000,0,100,
44.300,18709,0.000,0.00000,0,0.000,0,100,
44.350,18710,0.000,0.00000,0,0.000,0,100,
44.400,18711,0.000,0.00000,0,0.000,0,100,
44.450,18712,0.000,0.00000,0,0.000,0,100,
44.500,18713,0.000,0.00000,0,0.000,0,100,
44.550,18714,0.000,0.00000,0,0.000,0,100,
44.600,18715,0.000,0.00000,0,0.000,0,100,
44.650,18716,0.000,0.00000,0,0.000,0,100,
44.700,18717,0.000,0.00000,0,0.000,0,100,
44.750,18718,0.000,0.00000,0,0.000,0,100,
44.800,18719,0.000,0.00000,0,0.000,0,100,
44.850,18720,0.000,0.00000,0,0.000,0,100,
44.900,18721,0.000,0.00000,0,0.000,0,100,
44.950,18722,0.000,0.00000,0,0.000,0,100,
45.000,18723,0.000,0.00000,0,0.000,0,100,
45.050,18724,0.000,0.00000,0,0.000,0,100,
45.100,18725,0.000,0.00000,0,0.000,0,100,
45.150,18726,0.000,0.00000,0,0.000,0,100,
45.200,18727,0.000,0.00000,0,0.000,0,100,
45.250,18728,0.000,0.00000,0,0.000,0,100,
45.300,18729,0.000,0.00000,0,0.000,0,100,
45.350,18730,0.000,0.00000,0,0.000,0,100,
45.400,18731,0.000,0.00000,0,0.000,0,100,
45.450,18732,0.000,0.00000,0,0.000,0,100,
45.500,18733,0.000,0.00000,0,0.000,0,100,
45.550,18734,0.000,0.00000,0,0.000,0,100,
45.600,18735,0.000,0.00000,0,0.000,0,100,
45.650,18736,0.000,0.00000,0,0.000,0,100,
45.700,18737,0.000,0.00000,0,0.000,0,100,
45.750,18738,0.000,0.00000,0,0.000,0,100,
45.800,18739,0.000,0.00000,0,0.000,0,100,
45.850,18740,0.000,0.00000,0,0.000,0,100,
45.900,18741,0.000,0.00000,0,0.000,0,100,
45.950,18742,0.000,0.00000,0,0.000,0,100,
46.000,18743,0.000,0.00000,0,0.000,0,100,
46.050,18744,0.000,0.00000,0,0.000,0,100,
46.100,18745,0.000,0.00000,0,0.000,0,100,
46.150,18746,0.000,0.00000,0,0.000,0,100,
46.200,18747,0.000,0.00000,0,0.000,0,100,
46.250,18748,0.000,0.00000,0,0.000,0,100,
46.300,18749,0.000,0.00000,0,0.000,0,100,
46.350,18750,0.000,0.00000,0,0.000,0,100,
46.400,18751,0.000,0.00000,0,0.000,0,100,
46.450,18752,0.000,0.00000,0,0.000,0,100,
46.500,18753,0.000,0.00000,0,0.000,0,100,
46.550,18754,0.000,0.00000,0,0.000,0,100,
46.600,18755,0.000,0.00000,0,0.000,0,100,
46.650,18756,0.000,0.00000,0,0.000,0,100,
46.700,18757,0.000,0.00000,0,0.000,0,100,
46.750,18758,0.000,0.00000,0,0.000,0,100,
46.800,18759,0.000,0.00000,0,0.000,0,100,
46.850,18760,0.000,0.00000,0,0.000,0,100,
46.900,18761,0.000,0.00000,0,0.000,0,100,
46.950,18762,0.000,0.00000,0,0.000,0,100,
47.000,18763,0.000,0.00000,0,0.000,0,100,
47.050,18764,0.000,0.00000,0,0.000,0,100,
47.100,18765,0.000,0.00000,0,0.000,0,100,
47.150,18766,0.000,0.00000,0,0.000,0,100,
47.200,18767,0.000,0.00000,0,0.000,0,100,
47.250,18768,0.000,0.00000,0,0.000,0,100,
47.300,18769,0.000,0.00000,0,0.000,0,100,
47.350,18770,0.000,0.00000,0,0.000,0,100,
47.400,18771,0.000,0.00000,0,0.000,0,100,
47.450,18772,0.000,0.00000,0,0.000,0,100,
47.500,18773,0.000,0.00000,0,0.000,0,100,
47.550,18774,0.000,0.00000,0,0.000,0,100,
47.600,18775,0.000,0.00000,0,0.000,0,100,
47.650,18776,0.000,0.00000,0,0.000,0,100,
47.700,18777,0.000,0.00000,0,0.000,0,100,
47.750,18778,0.000,0.00000,0,0.000,0,100,
47.800,18779,0.000,0.00000,0,0.000,0,100,
47.850,18780,0.000,0.00000,0,0.000,0,100,
47.900,18781,0.000,0.00000,0,0.000,0,100,
47.950,18782,0.000,0.00000,0,0.000,0,100,
48.000,18783,0.000,0.00000,0,0.000,0,100,
48.050,18784,0.000,0.00000,0,0.000,0,100,
48.100,18785,0.000,0.00000,0,0.000,0,100,
48.150,18786,0.000,0.00000,0,0.000,0,100,
48.200,18787,0.000,0.00000,0,0.000,0,100,
48.250,18788,0.000,0.00000,0,0.000,0,100,
48.300,18789,0.000,0.00000,0,0.000,0,100,
48.350,18790,0.000,0.00000,0,0.000,0,100,
48.400,18791,0.000,0.00000,0,0.000,0,100,
48.450,18792,0.000,0.00000,0,0.000,0,100,
48.500,18793,0.000,0.00000,0,0.000,0,100,
48.550,18794,0.000,0.00000,0,0.000,0,100,
48.600,18795,0.000,0.00000,0,0.000,0,100,
48.650,18796,0.000,0.00000,0,0.000,0,100,
48.700,18797,0.000,0.00000,0,0.000,0,100,
48.750,18798,0.000,0.00000,0,0.000,0,100,
48.800,18799,0.000,0.00000,0,0.000,0,100,
48.850,18800,0.000,0.00000,0,0.000,0,100,
48.900,18801,0.000,0.00000,0,0.000,0,100,
48.950,18802,0.000,0.00000,0,0.000,0,100,
49.000,18803,0.000,0.00000,0,0.000,0,100,
49.050,18804,0.000,0.00000,0,0.000,0,100,
49.100,18805,0.000,0.00000,0,0.000,0,100,
49.150,18806,0.000,0.00000,0,0.000,0,100,
49.200,18807,0.000,0.00000,0,0.000,0,100,
49.250,18808,0.000,0.00000,0,0.000,0,100,
49.300,18809,0.000,0.00000,0,0.000,0,100,
49.350,18810,0.000,0.00000,0,0.000,0,100,
49.400,18811,0.000,0.00000,0,0.000,0,100,
49.450,18812,0.000,0.00000,0,0.000,0,100,
49.500,18813,0.000,0.00000,0,0.000,0,100,
49.550,18814,0.000,0.00000,0,0.000,0,100,
49.600,18815,0.000,0.00000,0,0.000,0,100,
49.650,18816,0.000,0.00000,0,0.000,0,100,
49.700,18817,0.000,0.00000,0,0.000,0,100,
49.750,18818,0.000,0.00000,0,0.000,0,100,
49.800,18819,0.000,0.00000,0,0.000,0,100,
49.850,18820,0.000,0.00000,0,0.000,0,100,
49.900,18821,0.000,0.00000,0,0.000,0,100,
49.950,18822,0.000,0.00000,0,0.000,0,100,
50.000,18823,0.000,0.00000,0,0.000,0,100,
50.050,18824,0.000,0.00000,0,0.000,0,100,
50.100,18825,0.000,0.00000,0,0.000,0,100,
50.150,18826,0.000,0.00000,0,0.000,0,100,
50.200,18827,0.000,0.00000,0,0.000,0,100,
50.250,18828,0.000,0.00000,0,0.000,0,100,
50.300,18829,0.000,0.00000,0,0.000,0,100,
50.350,18830,0.000,0.00000,0,0.000,0,100,
50.400,18831,0.000,0.00000,0,0.000,0,100,
50.450,18832,0.000,0.00000,0,0.000,0,100,
50.500,18833,0.000,0.00000,0,0.000,0,100,
50.550,18834,0.000,0.00000,0,0.000,0,100,
50.600,18835,0.000,0.00000,0,0.000,0,100,
50.650,18836,0.000,0.00000,0,0.000,0,100,
50.700,18837,0.000,0.00000,0,0.000,0,100,
50.750,18838,0.000,0.00000,0,0.000,0,100,
50.800,18839,0.000,0.00000,0,0.000,0,100,
50.850,18840,0.000,0.00000,0,0.000,0,100,
50.900,18841,0.000,0.00000,0,0.000,0,100,
50.950,18842,0.000,0.00000,0,0.000,0,100,
51.000,18843,0.000,0.00000,0,0.000,0,100,
51.050,18844,0.000,0.00000,0,0.000,0,100,
51.100,18845,0.000,0.00000,0,0.000,0,100,
51.150,18846,0.000,0.00000,0,0.000,0,100,
51.200,18847,0.000,0.00000,0,0.000,0,100,
51.250,18848,0.000,0.00000,0,0.000,0,100,
51.300,18849,0.000,0.00000,0,0.000,0,100,
51.350,18850,0.000,0.00000,0,0.000,0,100,
51.400,18851,0.000,0.00000,0,0.000,0,100,
51.450,18852,0.000,0.00000,0,0.000,0,100,
51.500,18853,0.000,0.00000,0,0.000,0,100,
51.550,18854,0.000,0.00000,0,0.000,0,100,
51.600,18855,0.000,0.00000,0,0.000,0,100,
51.650,18856,0.000,0.00000,0,0.000,0,100,
51.700,18857,0.000,0.00000,0,0.000,0,100,
51.750,18858,0.000,0.00000,0,0.000,0,100,
51.800,18859,0.000,0.00000,0,0.000,0,100,
51.850,18860,0.000,0.00000,0,0.000,0,100,
51.900,18861,0.000,0.00000,0,0.000,0,100,
51.950,18862,0.000,0.00000,0,0.000,0,100,
52.000,18863,0.000,0.00000,0,0.000,0,100,
52.050,18864,0.000,0.00000,0,0.000,0,100,
52.100,18865,0.000,0.00000,0,0.000,0,100,
52.150,18866,0.000,0.00000,0,0.000,0,100,
52.200,18867,0.000,0.00000,0,0.000,0,100,
52.250,18868,0.000,0.00000,0,0.000,0,100,
52.300,18869,0.000,0.00000,0,0.000,0,100,
52.350,18870,0.000,0.00000,0,0.000,0,100,
52.400,18871,0.000,0.00000,0,0.000,0,100,
52.450,18872,0.000,0.00000,0,0.000,0,100,
52.500,18873,0.000,0.00000,0,0.000,0,100,
52.550,18874,0.000,0.00000,0,0.000,0,100,
52.600,18875,0.000,0.00000,0,0.000,0,100,
52.650,18876,0.000,0.00000,0,0.000,0,100,
52.700,18877,0.000,0.00000,0,0.000,0,100,
52.750,18878,0.000,0.00000,0,0.000,0,100,
52.800,18879,0.000,0.00000,0,0.000,0,100,
52.850,18880,0.000,0.00000,0,0.000,0,100,
52.900,18881,0.000,0.00000,0,0.000,0,100,
52.950,18882,0.000,0.00000,0,0.000,0,100,
53.000,18883,0.000,0.00000,0,0.000,0,100,
53.050,18884,0.000,0.00000,0,0.000,0,100,
53.100,18885,0.000,0.00000,0,0.000,0,100,
53.150,18886,0.000,0.00000,0,0.000,0,100,
53.200,18887,0.000,0.00000,0,0.000,0,100,
53.250,18888,0.000,0.00000,0,0.000,0,100,
53.300,18889,0.000,0.00000,0,0.000,0,100,
53.350,18890,0.000,0.00000,0,0.000,0,100,
53.400,18891,0.000,0.00000,0,0.000,0,100,
53.450,18892,0.000,0.00000,0,0.000,0,100,
53.500,18893,0.000,0.00000,0,0.000,0,100,
53.550,18894,0.000,0.00000,0,0.000,0,100,
53.600,18895,0.000,0.00000,0,0.000,0,100,
53.650,18896,0.000,0.00000,0,0.000,0,100,
53.700,18897,0.000,0.00000,0,0.000,0,100,
53.750,18898,0.000,0.00000,0,0.000,0,100,
53.800,18899,0.000,0.00000,0,0.000,0,100,
53.850,18900,0.000,0.00000,0,0.000,0,100,
53.900,18901,0.100,0.00000,0,0.000,0,102,
53.950,18902,0.185,0.00000,0,0.000,0,103,
54.000,18903,0.446,0.00000,0,0.000,0,108,
54.050,18904,0.696,0.00000,0,0.000,0,113,
54.100,18905,0.961,0.00000,0,0.000,0,119,
54.150,18906,1.233,0.00000,0,0.000,0,124,
54.200,18907,1.530,0.00000,0,0.000,0,130,
54.250,18908,1.833,0.00000,0,0.000,0,136,
54.300,18909,2.112,0.00000,0,0.000,0,142,
54.350,18910,2.403,0.00000,0,0.000,0,148,
54.400,18911,2.697,0.00000,0,0.000,0,153,
54.450,18912,3.002,0.00000,0,0.000,0,160,
54.500,18913,3.316,0.00000,0,0.000,0,166,
54.550,18914,3.623,0.00000,0,0.000,0,172,
54.600,18915,3.919,0.00000,0,0.000,0,178,
54.650,18916,4.204,0.00000,0,0.000,0,184,
54.700,18917,4.483,0.00000,0,0.000,0,189,
54.750,18918,4.757,0.00000,0,0.000,0,195,
54.800,18919,5.028,0.00000,0,0.000,0,200,
54.850,18920,5.274,0.00000,0,0.000,0,205,
54.900,18921,5.280,0.00000,0,0.000,0,205,
54.950,18922,5.153,0.00000,0,0.000,0,203,
55.000,18923,5.067,0.00000,0,0.000,0,201,
55.050,18924,4.971,0.00000,0,0.000,0,199,
55.100,18925,4.922,0.00000,0,0.000,0,198,
55.150,18926,4.846,0.00000,0,0.000,0,196,
55.200,18927,4.768,0.00000,0,0.000,0,195,
55.250,18928,4.691,0.00000,0,0.000,0,193,
55.300,18929,4.633,0.00000,0,0.000,0,192,
55.350,18930,4.604,0.00000,0,0.000,0,192,
55.400,18931,4.595,0.00000,0,0.000,0,191,
55.450,18932,4.590,0.00000,0,0.000,0,191,
55.500,18933,4.575,0.00000,0,0.000,0,191,
55.550,18934,4.545,0.00000,0,0.000,0,190,
55.600,18935,4.502,0.00000,0,0.000,0,190,
55.650,18936,4.457,0.00000,0,0.000,0,189,
55.700,18937,4.414,0.00000,0,0.000,0,188,
55.750,18938,4.381,0.00000,0,0.000,0,187,
55.800,18939,4.354,0.00000,0,0.000,0,187,
55.850,18940,4.334,0.00000,0,0.000,0,186,
55.900,18941,4.309,0.00000,0,0.000,0,186,
55.950,18942,4.298,0.00000,0,0.000,0,185,
56.000,18943,4.338,0.00000,0,0.000,0,186,
56.050,18944,4.464,0.00000,0,0.000,0,189,
56.100,18945,4.650,0.00000,0,0.000,0,192,
56.150,18946,4.870,0.00000,0,0.000,0,197,
56.200,18947,5.109,0.00000,0,0.000,0,202,
56.250,18948,5.324,0.00000,0,0.000,0,206,
56.300,18949,5.355,0.00000,0,0.000,0,207,
56.350,18950,5.427,0.00000,0,0.000,0,208,
56.400,18951,5.599,0.00000,0,0.000,0,211,
56.450,18952,5.767,0.00000,0,0.000,0,215,
56.500,18953,6.010,0.00000,0,0.000,0,220,
56.550,18954,6.229,0.00000,0,0.000,0,224,
56.600,18955,6.507,0.00000,0,0.000,0,230,
56.650,18956,6.750,0.00000,0,0.000,0,234,
56.700,18957,7.075,0.00000,0,0.000,0,241,
56.750,18958,7.318,0.00000,0,0.000,0,246,
56.800,18959,7.622,0.00000,0,0.000,0,252,
56.850,18960,7.870,0.00000,0,0.000,0,257,
56.900,18961,8.147,0.00000,0,0.000,0,262,
56.950,18962,8.324,0.00000,0,0.000,0,266,
57.000,18963,8.440,0.00000,0,0.000,0,268,
57.050,18964,8.421,0.00000,0,0.000,0,268,
57.100,18965,8.375,0.00000,0,0.000,0,267,
57.150,18966,8.262,0.00000,0,0.000,0,265,
57.200,18967,8.172,0.00000,0,0.000,0,263,
57.250,18968,8.045,0.00000,0,0.000,0,260,
57.300,18969,7.958,0.00000,0,0.000,0,259,
57.350,18970,7.880,0.00000,0,0.000,0,257,
57.400,18971,7.875,0.00000,0,0.000,0,257,
57.450,18972,7.897,0.00000,0,0.000,0,257,
57.500,18973,7.955,0.00000,0,0.000,0,259,
57.550,18974,8.007,0.00000,0,0.000,0,260,
57.600,18975,8.093,0.00000,0,0.000,0,261,
57.650,18976,8.130,0.00000,0,0.000,0,262,
57.700,18977,8.176,0.00000,0,0.000,0,263,
57.750,18978,8.142,0.00000,0,0.000,0,262,
57.800,18979,8.150,0.00000,0,0.000,0,263,
57.850,18980,8.081,0.00000,0,0.000,0,261,
57.900,18981,8.058,0.00000,0,0.000,0,261,
57.950,18982,7.991,0.00000,0,0.000,0,259,
58.000,18983,7.988,0.00000,0,0.000,0,259,
58.050,18984,7.977,0.00000,0,0.000,0,259,
58.100,18985,8.017,0.00000,0,0.000,0,260,
58.150,18986,8.011,0.00000,0,0.000,0,260,
58.200,18987,8.055,0.00000,0,0.000,0,261,
58.250,18988,8.069,0.00000,0,0.000,0,261,
58.300,18989,8.084,0.00000,0,0.000,0,261,
58.350,18990,8.080,0.00000,0,0.000,0,261,
58.400,18991,8.103,0.00000,0,0.000,0,262,
58.450,18992,8.087,0.00000,0,0.000,0,261,
58.500,18993,8.073,0.00000,0,0.000,0,261,
58.550,18994,8.046,0.00000,0,0.000,0,260,
58.600,18995,8.058,0.00000,0,0.000,0,261,
58.650,18996,8.019,0.00000,0,0.000,0,260,
58.700,18997,8.033,0.00000,0,0.000,0,260,
58.750,18998,8.028,0.00000,0,0.000,0,260,
58.800,18999,8.038,0.00000,0,0.000,0,260,
58.850,19000,8.038,0.00000,0,0.000,0,260,
58.900,19001,8.074,0.00000,0,0.000,0,261,
58.950,19002,8.075,0.00000,0,0.000,0,261,
59.000,19003,8.078,0.00000,0,0.000,0,261,
59.050,19004,8.064,0.00000,0,0.000,0,261,
59.100,19005,8.082,0.00000,0,0.000,0,261,
59.150,19006,8.045,0.00000,0,0.000,0,260,
